date,day,hour,kWh
2022-08-11T11:00:00Z,2022-08-11,11,5.65
2022-08-11T12:00:00Z,2022-08-11,12,9.55
2022-08-11T13:00:00Z,2022-08-11,13,9.83
2022-08-11T14:00:00Z,2022-08-11,14,9.11
2022-08-11T15:00:00Z,2022-08-11,15,7.69
2022-08-11T16:00:00Z,2022-08-11,16,4.02
2022-08-11T17:00:00Z,2022-08-11,17,1.8
2022-08-11T18:00:00Z,2022-08-11,18,0.48
2022-08-11T19:00:00Z,2022-08-11,19,0.13
2022-08-11T20:00:00Z,2022-08-11,20,0.006
2022-08-12T05:00:00Z,2022-08-12,5,0.007
2022-08-12T06:00:00Z,2022-08-12,6,0.27
2022-08-12T07:00:00Z,2022-08-12,7,1.55
2022-08-12T08:00:00Z,2022-08-12,8,3.99
2022-08-12T09:00:00Z,2022-08-12,9,6.27
2022-08-12T10:00:00Z,2022-08-12,10,8.05
2022-08-12T11:00:00Z,2022-08-12,11,9.01
2022-08-12T12:00:00Z,2022-08-12,12,9.35
2022-08-12T13:00:00Z,2022-08-12,13,9.86
2022-08-12T14:00:00Z,2022-08-12,14,9.27
2022-08-12T15:00:00Z,2022-08-12,15,5.54
2022-08-12T16:00:00Z,2022-08-12,16,3.79
2022-08-12T17:00:00Z,2022-08-12,17,2.47
2022-08-12T18:00:00Z,2022-08-12,18,0.8
2022-08-12T19:00:00Z,2022-08-12,19,0.19
2022-08-12T20:00:00Z,2022-08-12,20,0.002
2022-08-13T05:00:00Z,2022-08-13,5,0.006
2022-08-13T06:00:00Z,2022-08-13,6,0.29
2022-08-13T07:00:00Z,2022-08-13,7,1.6
2022-08-13T08:00:00Z,2022-08-13,8,4.02
2022-08-13T09:00:00Z,2022-08-13,9,6.18
2022-08-13T10:00:00Z,2022-08-13,10,4.17
2022-08-13T11:00:00Z,2022-08-13,11,6.52
2022-08-13T12:00:00Z,2022-08-13,12,4.33
2022-08-13T13:00:00Z,2022-08-13,13,10.43
2022-08-13T14:00:00Z,2022-08-13,14,9.65
2022-08-13T15:00:00Z,2022-08-13,15,7.82
2022-08-13T16:00:00Z,2022-08-13,16,4.51
2022-08-13T17:00:00Z,2022-08-13,17,2.45
2022-08-13T18:00:00Z,2022-08-13,18,0.72
2022-08-13T19:00:00Z,2022-08-13,19,0.2
2022-08-13T20:00:00Z,2022-08-13,20,0.02
2022-08-14T05:00:00Z,2022-08-14,5,0.006
2022-08-14T06:00:00Z,2022-08-14,6,0.21
2022-08-14T07:00:00Z,2022-08-14,7,1.57
2022-08-14T08:00:00Z,2022-08-14,8,4.16
2022-08-14T09:00:00Z,2022-08-14,9,6.51
2022-08-14T10:00:00Z,2022-08-14,10,8.39
2022-08-14T11:00:00Z,2022-08-14,11,9.67
2022-08-14T12:00:00Z,2022-08-14,12,9.97
2022-08-14T13:00:00Z,2022-08-14,13,10.23
2022-08-14T14:00:00Z,2022-08-14,14,9.38
2022-08-14T15:00:00Z,2022-08-14,15,7.59
2022-08-14T16:00:00Z,2022-08-14,16,2.97
2022-08-14T17:00:00Z,2022-08-14,17,2
2022-08-14T18:00:00Z,2022-08-14,18,0.92
2022-08-14T19:00:00Z,2022-08-14,19,0.2
2022-08-14T20:00:00Z,2022-08-14,20,0.01
2022-08-15T05:00:00Z,2022-08-15,5,0.006
2022-08-15T06:00:00Z,2022-08-15,6,0.35
2022-08-15T07:00:00Z,2022-08-15,7,0.85
2022-08-15T08:00:00Z,2022-08-15,8,3.8
2022-08-15T09:00:00Z,2022-08-15,9,6.39
2022-08-15T10:00:00Z,2022-08-15,10,8.25
2022-08-15T11:00:00Z,2022-08-15,11,9.49
2022-08-15T12:00:00Z,2022-08-15,12,10.08
2022-08-15T13:00:00Z,2022-08-15,13,9.95
2022-08-15T14:00:00Z,2022-08-15,14,9.15
2022-08-15T15:00:00Z,2022-08-15,15,5.64
2022-08-15T16:00:00Z,2022-08-15,16,4.47
2022-08-15T17:00:00Z,2022-08-15,17,2.49
2022-08-15T18:00:00Z,2022-08-15,18,0.68
2022-08-15T19:00:00Z,2022-08-15,19,0.22
2022-08-15T20:00:00Z,2022-08-15,20,0.009
2022-08-16T05:00:00Z,2022-08-16,5,0.006
2022-08-16T06:00:00Z,2022-08-16,6,0.21
2022-08-16T07:00:00Z,2022-08-16,7,1.52
2022-08-16T08:00:00Z,2022-08-16,8,4.03
2022-08-16T09:00:00Z,2022-08-16,9,6.13
2022-08-16T10:00:00Z,2022-08-16,10,8.14
2022-08-16T11:00:00Z,2022-08-16,11,9.28
2022-08-16T12:00:00Z,2022-08-16,12,9.92
2022-08-16T13:00:00Z,2022-08-16,13,9.78
2022-08-16T14:00:00Z,2022-08-16,14,9.24
2022-08-16T15:00:00Z,2022-08-16,15,7.42
2022-08-16T16:00:00Z,2022-08-16,16,4.17
2022-08-16T17:00:00Z,2022-08-16,17,2.17
2022-08-16T18:00:00Z,2022-08-16,18,0.49
2022-08-16T19:00:00Z,2022-08-16,19,0.18
2022-08-16T20:00:00Z,2022-08-16,20,0.01
2022-08-17T05:00:00Z,2022-08-17,5,0.005
2022-08-17T06:00:00Z,2022-08-17,6,0.19
2022-08-17T07:00:00Z,2022-08-17,7,1.43
2022-08-17T08:00:00Z,2022-08-17,8,3.9
2022-08-17T09:00:00Z,2022-08-17,9,6.21
2022-08-17T10:00:00Z,2022-08-17,10,8.06
2022-08-17T11:00:00Z,2022-08-17,11,9.34
2022-08-17T12:00:00Z,2022-08-17,12,9.9
2022-08-17T13:00:00Z,2022-08-17,13,9.85
2022-08-17T14:00:00Z,2022-08-17,14,9.09
2022-08-17T15:00:00Z,2022-08-17,15,7.38
2022-08-17T16:00:00Z,2022-08-17,16,3.97
2022-08-17T17:00:00Z,2022-08-17,17,2.28
2022-08-17T18:00:00Z,2022-08-17,18,0.7
2022-08-17T19:00:00Z,2022-08-17,19,0.19
2022-08-17T20:00:00Z,2022-08-17,20,0.01
2022-08-18T05:00:00Z,2022-08-18,5,0.004
2022-08-18T06:00:00Z,2022-08-18,6,0.2
2022-08-18T07:00:00Z,2022-08-18,7,1.41
2022-08-18T08:00:00Z,2022-08-18,8,3.81
2022-08-18T09:00:00Z,2022-08-18,9,6.05
2022-08-18T10:00:00Z,2022-08-18,10,7.82
2022-08-18T11:00:00Z,2022-08-18,11,9.18
2022-08-18T12:00:00Z,2022-08-18,12,9.53
2022-08-18T13:00:00Z,2022-08-18,13,7.31
2022-08-18T14:00:00Z,2022-08-18,14,3.45
2022-08-18T15:00:00Z,2022-08-18,15,1.65
2022-08-18T16:00:00Z,2022-08-18,16,2.91
2022-08-18T17:00:00Z,2022-08-18,17,1.85
2022-08-18T18:00:00Z,2022-08-18,18,0.87
2022-08-18T19:00:00Z,2022-08-18,19,0.1
2022-08-18T20:00:00Z,2022-08-18,20,0
2022-08-19T05:00:00Z,2022-08-19,5,0.002
2022-08-19T06:00:00Z,2022-08-19,6,0.24
2022-08-19T07:00:00Z,2022-08-19,7,1.6
2022-08-19T08:00:00Z,2022-08-19,8,2.6
2022-08-19T09:00:00Z,2022-08-19,9,4.1
2022-08-19T10:00:00Z,2022-08-19,10,4.42
2022-08-19T11:00:00Z,2022-08-19,11,4.68
2022-08-19T12:00:00Z,2022-08-19,12,5.84
2022-08-19T13:00:00Z,2022-08-19,13,3.37
2022-08-19T14:00:00Z,2022-08-19,14,3.87
2022-08-19T15:00:00Z,2022-08-19,15,5.06
2022-08-19T16:00:00Z,2022-08-19,16,2.88
2022-08-19T17:00:00Z,2022-08-19,17,1.18
2022-08-19T18:00:00Z,2022-08-19,18,0.34
2022-08-19T19:00:00Z,2022-08-19,19,0.11
2022-08-19T20:00:00Z,2022-08-19,20,0.006
2022-08-20T05:00:00Z,2022-08-20,5,1e-4
2022-08-20T06:00:00Z,2022-08-20,6,0.13
2022-08-20T07:00:00Z,2022-08-20,7,0.84
2022-08-20T08:00:00Z,2022-08-20,8,3
2022-08-20T09:00:00Z,2022-08-20,9,3.92
2022-08-20T10:00:00Z,2022-08-20,10,3.03
2022-08-20T11:00:00Z,2022-08-20,11,3.44
2022-08-20T12:00:00Z,2022-08-20,12,8.97
2022-08-20T13:00:00Z,2022-08-20,13,8.16
2022-08-20T14:00:00Z,2022-08-20,14,6.62
2022-08-20T15:00:00Z,2022-08-20,15,3.25
2022-08-20T16:00:00Z,2022-08-20,16,2.96
2022-08-20T17:00:00Z,2022-08-20,17,1.8
2022-08-20T18:00:00Z,2022-08-20,18,1.42
2022-08-20T19:00:00Z,2022-08-20,19,0.22
2022-08-20T20:00:00Z,2022-08-20,20,0.002
2022-08-21T05:00:00Z,2022-08-21,5,2e-4
2022-08-21T06:00:00Z,2022-08-21,6,0.1
2022-08-21T07:00:00Z,2022-08-21,7,0.96
2022-08-21T08:00:00Z,2022-08-21,8,3.64
2022-08-21T09:00:00Z,2022-08-21,9,5.09
2022-08-21T10:00:00Z,2022-08-21,10,2.96
2022-08-21T11:00:00Z,2022-08-21,11,7.52
2022-08-21T12:00:00Z,2022-08-21,12,9.54
2022-08-21T13:00:00Z,2022-08-21,13,9.44
2022-08-21T14:00:00Z,2022-08-21,14,6.61
2022-08-21T15:00:00Z,2022-08-21,15,5.98
2022-08-21T16:00:00Z,2022-08-21,16,2.77
2022-08-21T17:00:00Z,2022-08-21,17,2.4
2022-08-21T18:00:00Z,2022-08-21,18,0.85
2022-08-21T19:00:00Z,2022-08-21,19,0.21
2022-08-21T20:00:00Z,2022-08-21,20,8e-4
2022-08-22T05:00:00Z,2022-08-22,5,0.003
2022-08-22T06:00:00Z,2022-08-22,6,0.17
2022-08-22T07:00:00Z,2022-08-22,7,1.33
2022-08-22T08:00:00Z,2022-08-22,8,3.62
2022-08-22T09:00:00Z,2022-08-22,9,5
2022-08-22T10:00:00Z,2022-08-22,10,6.74
2022-08-22T11:00:00Z,2022-08-22,11,5.49
2022-08-22T12:00:00Z,2022-08-22,12,5.29
2022-08-22T13:00:00Z,2022-08-22,13,3.6
2022-08-22T14:00:00Z,2022-08-22,14,1.86
2022-08-22T15:00:00Z,2022-08-22,15,1.27
2022-08-22T16:00:00Z,2022-08-22,16,2.56
2022-08-22T17:00:00Z,2022-08-22,17,0.93
2022-08-22T18:00:00Z,2022-08-22,18,0.06
2022-08-22T19:00:00Z,2022-08-22,19,0.01
2022-08-22T20:00:00Z,2022-08-22,20,0
2022-08-23T05:00:00Z,2022-08-23,5,0
2022-08-23T06:00:00Z,2022-08-23,6,0.28
2022-08-23T07:00:00Z,2022-08-23,7,1.46
2022-08-23T08:00:00Z,2022-08-23,8,2.64
2022-08-23T09:00:00Z,2022-08-23,9,2.96
2022-08-23T10:00:00Z,2022-08-23,10,3.62
2022-08-23T11:00:00Z,2022-08-23,11,5.3
2022-08-23T12:00:00Z,2022-08-23,12,6.25
2022-08-23T13:00:00Z,2022-08-23,13,7.56
2022-08-23T14:00:00Z,2022-08-23,14,9.65
2022-08-23T15:00:00Z,2022-08-23,15,7.8
2022-08-23T16:00:00Z,2022-08-23,16,3.89
2022-08-23T17:00:00Z,2022-08-23,17,0.73
2022-08-23T18:00:00Z,2022-08-23,18,0.62
2022-08-23T19:00:00Z,2022-08-23,19,0.19
2022-08-23T20:00:00Z,2022-08-23,20,0
2022-08-24T05:00:00Z,2022-08-24,5,2e-4
2022-08-24T06:00:00Z,2022-08-24,6,0.16
2022-08-24T07:00:00Z,2022-08-24,7,1.35
2022-08-24T08:00:00Z,2022-08-24,8,3.65
2022-08-24T09:00:00Z,2022-08-24,9,6.01
2022-08-24T10:00:00Z,2022-08-24,10,7.9
2022-08-24T11:00:00Z,2022-08-24,11,9.17
2022-08-24T12:00:00Z,2022-08-24,12,9.77
2022-08-24T13:00:00Z,2022-08-24,13,9.7
2022-08-24T14:00:00Z,2022-08-24,14,8.91
2022-08-24T15:00:00Z,2022-08-24,15,7.05
2022-08-24T16:00:00Z,2022-08-24,16,3.62
2022-08-24T17:00:00Z,2022-08-24,17,2.89
2022-08-24T18:00:00Z,2022-08-24,18,1.49
2022-08-24T19:00:00Z,2022-08-24,19,0.36
2022-08-24T20:00:00Z,2022-08-24,20,6e-4
2022-08-25T05:00:00Z,2022-08-25,5,1e-4
2022-08-25T06:00:00Z,2022-08-25,6,0.15
2022-08-25T07:00:00Z,2022-08-25,7,1.3
2022-08-25T08:00:00Z,2022-08-25,8,3.65
2022-08-25T09:00:00Z,2022-08-25,9,6.01
2022-08-25T10:00:00Z,2022-08-25,10,7.83
2022-08-25T11:00:00Z,2022-08-25,11,9.09
2022-08-25T12:00:00Z,2022-08-25,12,9.96
2022-08-25T13:00:00Z,2022-08-25,13,7.96
2022-08-25T14:00:00Z,2022-08-25,14,7.42
2022-08-25T15:00:00Z,2022-08-25,15,3.74
2022-08-25T16:00:00Z,2022-08-25,16,3.71
2022-08-25T17:00:00Z,2022-08-25,17,2.64
2022-08-25T18:00:00Z,2022-08-25,18,1.11
2022-08-25T19:00:00Z,2022-08-25,19,0.37
2022-08-25T20:00:00Z,2022-08-25,20,0
2022-08-26T06:00:00Z,2022-08-26,6,0.34
2022-08-26T07:00:00Z,2022-08-26,7,1.12
2022-08-26T08:00:00Z,2022-08-26,8,2.57
2022-08-26T09:00:00Z,2022-08-26,9,5.8
2022-08-26T10:00:00Z,2022-08-26,10,7.51
2022-08-26T11:00:00Z,2022-08-26,11,9.02
2022-08-26T12:00:00Z,2022-08-26,12,9.28
2022-08-26T13:00:00Z,2022-08-26,13,9.98
2022-08-26T14:00:00Z,2022-08-26,14,9.15
2022-08-26T15:00:00Z,2022-08-26,15,7.11
2022-08-26T16:00:00Z,2022-08-26,16,3.34
2022-08-26T17:00:00Z,2022-08-26,17,2.37
2022-08-26T18:00:00Z,2022-08-26,18,0.8
2022-08-26T19:00:00Z,2022-08-26,19,0.19
2022-08-27T06:00:00Z,2022-08-27,6,0.01
2022-08-27T07:00:00Z,2022-08-27,7,0.1
2022-08-27T08:00:00Z,2022-08-27,8,0.57
2022-08-27T09:00:00Z,2022-08-27,9,1.32
2022-08-27T10:00:00Z,2022-08-27,10,2.29
2022-08-27T11:00:00Z,2022-08-27,11,3.59
2022-08-27T12:00:00Z,2022-08-27,12,4.64
2022-08-27T13:00:00Z,2022-08-27,13,3.66
2022-08-27T14:00:00Z,2022-08-27,14,2.85
2022-08-27T15:00:00Z,2022-08-27,15,2.53
2022-08-27T16:00:00Z,2022-08-27,16,1.61
2022-08-27T17:00:00Z,2022-08-27,17,1.68
2022-08-27T18:00:00Z,2022-08-27,18,0.66
2022-08-27T19:00:00Z,2022-08-27,19,0.12
2022-08-28T06:00:00Z,2022-08-28,6,0.11
2022-08-28T07:00:00Z,2022-08-28,7,1.31
2022-08-28T08:00:00Z,2022-08-28,8,3.26
2022-08-28T09:00:00Z,2022-08-28,9,6.36
2022-08-28T10:00:00Z,2022-08-28,10,8.35
2022-08-28T11:00:00Z,2022-08-28,11,9.72
2022-08-28T12:00:00Z,2022-08-28,12,10.25
2022-08-28T13:00:00Z,2022-08-28,13,10.18
2022-08-28T14:00:00Z,2022-08-28,14,9.33
2022-08-28T15:00:00Z,2022-08-28,15,7.09
2022-08-28T16:00:00Z,2022-08-28,16,3.17
2022-08-28T17:00:00Z,2022-08-28,17,2
2022-08-28T18:00:00Z,2022-08-28,18,0.57
2022-08-28T19:00:00Z,2022-08-28,19,0.11
2022-08-29T06:00:00Z,2022-08-29,6,0.13
2022-08-29T07:00:00Z,2022-08-29,7,0.85
2022-08-29T08:00:00Z,2022-08-29,8,2.91
2022-08-29T09:00:00Z,2022-08-29,9,3.73
2022-08-29T10:00:00Z,2022-08-29,10,6.72
2022-08-29T11:00:00Z,2022-08-29,11,9.12
2022-08-29T12:00:00Z,2022-08-29,12,8.47
2022-08-29T13:00:00Z,2022-08-29,13,9.7
2022-08-29T14:00:00Z,2022-08-29,14,8.93
2022-08-29T15:00:00Z,2022-08-29,15,6.96
2022-08-29T16:00:00Z,2022-08-29,16,3.6
2022-08-29T17:00:00Z,2022-08-29,17,1.94
2022-08-29T18:00:00Z,2022-08-29,18,0.57
2022-08-29T19:00:00Z,2022-08-29,19,0.08
2022-08-30T06:00:00Z,2022-08-30,6,0
2022-08-30T07:00:00Z,2022-08-30,7,0
2022-08-30T08:00:00Z,2022-08-30,8,0
2022-08-30T09:00:00Z,2022-08-30,9,0
2022-08-30T10:00:00Z,2022-08-30,10,0
2022-08-30T11:00:00Z,2022-08-30,11,0
2022-08-30T12:00:00Z,2022-08-30,12,0
2022-08-30T13:00:00Z,2022-08-30,13,0
2022-08-30T14:00:00Z,2022-08-30,14,39.96
2022-08-30T15:00:00Z,2022-08-30,15,6.74
2022-08-30T16:00:00Z,2022-08-30,16,2.91
2022-08-30T17:00:00Z,2022-08-30,17,1.87
2022-08-30T18:00:00Z,2022-08-30,18,0.55
2022-08-30T19:00:00Z,2022-08-30,19,0.1
2022-08-31T06:00:00Z,2022-08-31,6,0.15
2022-08-31T07:00:00Z,2022-08-31,7,1.14
2022-08-31T08:00:00Z,2022-08-31,8,3.43
2022-08-31T09:00:00Z,2022-08-31,9,3.78
2022-08-31T10:00:00Z,2022-08-31,10,3.48
2022-08-31T11:00:00Z,2022-08-31,11,2.66
2022-08-31T12:00:00Z,2022-08-31,12,6.45
2022-08-31T13:00:00Z,2022-08-31,13,6.74
2022-08-31T14:00:00Z,2022-08-31,14,7.02
2022-08-31T15:00:00Z,2022-08-31,15,3.2
2022-08-31T16:00:00Z,2022-08-31,16,1.77
2022-08-31T17:00:00Z,2022-08-31,17,0.46
2022-08-31T18:00:00Z,2022-08-31,18,0.53
2022-08-31T19:00:00Z,2022-08-31,19,0.03
2022-09-01T06:00:00Z,2022-09-01,6,0.12
2022-09-01T07:00:00Z,2022-09-01,7,1.18
2022-09-01T08:00:00Z,2022-09-01,8,3.36
2022-09-01T09:00:00Z,2022-09-01,9,5.72
2022-09-01T10:00:00Z,2022-09-01,10,7.56
2022-09-01T11:00:00Z,2022-09-01,11,8.81
2022-09-01T12:00:00Z,2022-09-01,12,9.4
2022-09-01T13:00:00Z,2022-09-01,13,9.25
2022-09-01T14:00:00Z,2022-09-01,14,8.47
2022-09-01T15:00:00Z,2022-09-01,15,6.38
2022-09-01T16:00:00Z,2022-09-01,16,2.74
2022-09-01T17:00:00Z,2022-09-01,17,1.74
2022-09-01T18:00:00Z,2022-09-01,18,0.52
2022-09-01T19:00:00Z,2022-09-01,19,0.08
2022-09-02T06:00:00Z,2022-09-02,6,0.1
2022-09-02T07:00:00Z,2022-09-02,7,1.14
2022-09-02T08:00:00Z,2022-09-02,8,3.37
2022-09-02T09:00:00Z,2022-09-02,9,5.77
2022-09-02T10:00:00Z,2022-09-02,10,7.66
2022-09-02T11:00:00Z,2022-09-02,11,8.9
2022-09-02T12:00:00Z,2022-09-02,12,9.22
2022-09-02T13:00:00Z,2022-09-02,13,8.96
2022-09-02T14:00:00Z,2022-09-02,14,8.3
2022-09-02T15:00:00Z,2022-09-02,15,4.68
2022-09-02T16:00:00Z,2022-09-02,16,1.54
2022-09-02T17:00:00Z,2022-09-02,17,0.7
2022-09-02T18:00:00Z,2022-09-02,18,0.25
2022-09-02T19:00:00Z,2022-09-02,19,0.05
2022-09-03T06:00:00Z,2022-09-03,6,0.08
2022-09-03T07:00:00Z,2022-09-03,7,1.05
2022-09-03T08:00:00Z,2022-09-03,8,2.97
2022-09-03T09:00:00Z,2022-09-03,9,5.34
2022-09-03T10:00:00Z,2022-09-03,10,7.01
2022-09-03T11:00:00Z,2022-09-03,11,6.7
2022-09-03T12:00:00Z,2022-09-03,12,5.88
2022-09-03T13:00:00Z,2022-09-03,13,4.85
2022-09-03T14:00:00Z,2022-09-03,14,5.14
2022-09-03T15:00:00Z,2022-09-03,15,5.11
2022-09-03T16:00:00Z,2022-09-03,16,1.93
2022-09-03T17:00:00Z,2022-09-03,17,0.71
2022-09-03T18:00:00Z,2022-09-03,18,0.41
2022-09-03T19:00:00Z,2022-09-03,19,0.05
2022-09-04T06:00:00Z,2022-09-04,6,0.1
2022-09-04T07:00:00Z,2022-09-04,7,1.04
2022-09-04T08:00:00Z,2022-09-04,8,2.78
2022-09-04T09:00:00Z,2022-09-04,9,5.2
2022-09-04T10:00:00Z,2022-09-04,10,7
2022-09-04T11:00:00Z,2022-09-04,11,6.51
2022-09-04T12:00:00Z,2022-09-04,12,7.04
2022-09-04T13:00:00Z,2022-09-04,13,3.48
2022-09-04T14:00:00Z,2022-09-04,14,1.6
2022-09-04T15:00:00Z,2022-09-04,15,1.67
2022-09-04T16:00:00Z,2022-09-04,16,1.69
2022-09-04T17:00:00Z,2022-09-04,17,0.87
2022-09-04T18:00:00Z,2022-09-04,18,0.35
2022-09-04T19:00:00Z,2022-09-04,19,0.13
2022-09-05T06:00:00Z,2022-09-05,6,0.04
2022-09-05T07:00:00Z,2022-09-05,7,0.76
2022-09-05T08:00:00Z,2022-09-05,8,3.28
2022-09-05T09:00:00Z,2022-09-05,9,6.25
2022-09-05T10:00:00Z,2022-09-05,10,8.41
2022-09-05T11:00:00Z,2022-09-05,11,10.08
2022-09-05T12:00:00Z,2022-09-05,12,10.36
2022-09-05T13:00:00Z,2022-09-05,13,10.15
2022-09-05T14:00:00Z,2022-09-05,14,9.06
2022-09-05T15:00:00Z,2022-09-05,15,6.7
2022-09-05T16:00:00Z,2022-09-05,16,2.54
2022-09-05T17:00:00Z,2022-09-05,17,1.63
2022-09-05T18:00:00Z,2022-09-05,18,0.53
2022-09-05T19:00:00Z,2022-09-05,19,0.06
2022-09-06T06:00:00Z,2022-09-06,6,0.04
2022-09-06T07:00:00Z,2022-09-06,7,1.11
2022-09-06T08:00:00Z,2022-09-06,8,3.53
2022-09-06T09:00:00Z,2022-09-06,9,6.03
2022-09-06T10:00:00Z,2022-09-06,10,7.96
2022-09-06T11:00:00Z,2022-09-06,11,9.26
2022-09-06T12:00:00Z,2022-09-06,12,9.8
2022-09-06T13:00:00Z,2022-09-06,13,9.63
2022-09-06T14:00:00Z,2022-09-06,14,8.68
2022-09-06T15:00:00Z,2022-09-06,15,6.18
2022-09-06T16:00:00Z,2022-09-06,16,2.59
2022-09-06T17:00:00Z,2022-09-06,17,1.58
2022-09-06T18:00:00Z,2022-09-06,18,0.52
2022-09-06T19:00:00Z,2022-09-06,19,0.06
2022-09-07T06:00:00Z,2022-09-07,6,0.05
2022-09-07T07:00:00Z,2022-09-07,7,0.59
2022-09-07T08:00:00Z,2022-09-07,8,2.44
2022-09-07T09:00:00Z,2022-09-07,9,2.08
2022-09-07T10:00:00Z,2022-09-07,10,3.81
2022-09-07T11:00:00Z,2022-09-07,11,7.04
2022-09-07T12:00:00Z,2022-09-07,12,10.2
2022-09-07T13:00:00Z,2022-09-07,13,10.02
2022-09-07T14:00:00Z,2022-09-07,14,9.2
2022-09-07T15:00:00Z,2022-09-07,15,6.66
2022-09-07T16:00:00Z,2022-09-07,16,2.46
2022-09-07T17:00:00Z,2022-09-07,17,1.59
2022-09-07T18:00:00Z,2022-09-07,18,0.43
2022-09-07T19:00:00Z,2022-09-07,19,0.06
2022-09-08T06:00:00Z,2022-09-08,6,0.03
2022-09-08T07:00:00Z,2022-09-08,7,1.03
2022-09-08T08:00:00Z,2022-09-08,8,3.45
2022-09-08T09:00:00Z,2022-09-08,9,4.37
2022-09-08T10:00:00Z,2022-09-08,10,7.44
2022-09-08T11:00:00Z,2022-09-08,11,4.95
2022-09-08T12:00:00Z,2022-09-08,12,8.42
2022-09-08T13:00:00Z,2022-09-08,13,9.26
2022-09-08T14:00:00Z,2022-09-08,14,7.39
2022-09-08T15:00:00Z,2022-09-08,15,3.33
2022-09-08T16:00:00Z,2022-09-08,16,2.44
2022-09-08T17:00:00Z,2022-09-08,17,1.57
2022-09-08T18:00:00Z,2022-09-08,18,0.41
2022-09-08T19:00:00Z,2022-09-08,19,0.04
2022-09-09T06:00:00Z,2022-09-09,6,0.02
2022-09-09T07:00:00Z,2022-09-09,7,0.92
2022-09-09T08:00:00Z,2022-09-09,8,3.49
2022-09-09T09:00:00Z,2022-09-09,9,6.15
2022-09-09T10:00:00Z,2022-09-09,10,8.09
2022-09-09T11:00:00Z,2022-09-09,11,9.38
2022-09-09T12:00:00Z,2022-09-09,12,9.96
2022-09-09T13:00:00Z,2022-09-09,13,9.88
2022-09-09T14:00:00Z,2022-09-09,14,8.96
2022-09-09T15:00:00Z,2022-09-09,15,6.34
2022-09-09T16:00:00Z,2022-09-09,16,2.3
2022-09-09T17:00:00Z,2022-09-09,17,1.51
2022-09-09T18:00:00Z,2022-09-09,18,0.37
2022-09-09T19:00:00Z,2022-09-09,19,0.03
2022-09-10T06:00:00Z,2022-09-10,6,0.03
2022-09-10T07:00:00Z,2022-09-10,7,0.98
2022-09-10T08:00:00Z,2022-09-10,8,3.36
2022-09-10T09:00:00Z,2022-09-10,9,5.97
2022-09-10T10:00:00Z,2022-09-10,10,7.99
2022-09-10T11:00:00Z,2022-09-10,11,9.33
2022-09-10T12:00:00Z,2022-09-10,12,9.9
2022-09-10T13:00:00Z,2022-09-10,13,9.68
2022-09-10T14:00:00Z,2022-09-10,14,8.76
2022-09-10T15:00:00Z,2022-09-10,15,6.2
2022-09-10T16:00:00Z,2022-09-10,16,2.25
2022-09-10T17:00:00Z,2022-09-10,17,1.43
2022-09-10T18:00:00Z,2022-09-10,18,0.37
2022-09-10T19:00:00Z,2022-09-10,19,0.03
2022-09-11T06:00:00Z,2022-09-11,6,0.01
2022-09-11T07:00:00Z,2022-09-11,7,0.63
2022-09-11T08:00:00Z,2022-09-11,8,1.43
2022-09-11T09:00:00Z,2022-09-11,9,1.5
2022-09-11T10:00:00Z,2022-09-11,10,2.29
2022-09-11T11:00:00Z,2022-09-11,11,1.83
2022-09-11T12:00:00Z,2022-09-11,12,2.9
2022-09-11T13:00:00Z,2022-09-11,13,4.73
2022-09-11T14:00:00Z,2022-09-11,14,4.27
2022-09-11T15:00:00Z,2022-09-11,15,4.94
2022-09-11T16:00:00Z,2022-09-11,16,2.47
2022-09-11T17:00:00Z,2022-09-11,17,1.52
2022-09-11T18:00:00Z,2022-09-11,18,0.48
2022-09-11T19:00:00Z,2022-09-11,19,0.03
2022-09-12T06:00:00Z,2022-09-12,6,0.003
2022-09-12T07:00:00Z,2022-09-12,7,0.11
2022-09-12T08:00:00Z,2022-09-12,8,0.36
2022-09-12T09:00:00Z,2022-09-12,9,0.94
2022-09-12T10:00:00Z,2022-09-12,10,0.9
2022-09-12T11:00:00Z,2022-09-12,11,0.88
2022-09-12T12:00:00Z,2022-09-12,12,0.66
2022-09-12T13:00:00Z,2022-09-12,13,0.95
2022-09-12T14:00:00Z,2022-09-12,14,1.47
2022-09-12T15:00:00Z,2022-09-12,15,1.27
2022-09-12T16:00:00Z,2022-09-12,16,0.97
2022-09-12T17:00:00Z,2022-09-12,17,0.51
2022-09-12T18:00:00Z,2022-09-12,18,0.16
2022-09-12T19:00:00Z,2022-09-12,19,0.007
2022-09-13T06:00:00Z,2022-09-13,6,0.007
2022-09-13T07:00:00Z,2022-09-13,7,0.43
2022-09-13T08:00:00Z,2022-09-13,8,1.27
2022-09-13T09:00:00Z,2022-09-13,9,1.99
2022-09-13T10:00:00Z,2022-09-13,10,2.9
2022-09-13T11:00:00Z,2022-09-13,11,5.85
2022-09-13T12:00:00Z,2022-09-13,12,7.2
2022-09-13T13:00:00Z,2022-09-13,13,8.19
2022-09-13T14:00:00Z,2022-09-13,14,7.34
2022-09-13T15:00:00Z,2022-09-13,15,4.06
2022-09-13T16:00:00Z,2022-09-13,16,1.76
2022-09-13T17:00:00Z,2022-09-13,17,0.93
2022-09-13T18:00:00Z,2022-09-13,18,0.35
2022-09-13T19:00:00Z,2022-09-13,19,0.005
