day,hour,kw_returned,kw_consumed
2024-05-29,6,0.21,0.269
2024-05-29,7,0.488,0.03
2024-05-29,8,0.792,0.13
2024-05-29,9,0.427,1.444
2024-05-29,10,0.386,1.454
2024-05-29,11,3.442,0.059
2024-05-29,12,4.425,0
2024-05-29,13,4.68,0.015
2024-05-29,14,3.95,0.25
2024-05-29,15,2.738,0.044
2024-05-29,16,1.026,1.474
2024-05-29,17,0.229,1.205
2024-05-29,18,0.178,0.755
2024-05-29,19,0.001,0.162
2024-05-29,20,0,0.58
2024-05-29,21,0,0.475
2024-05-29,22,0,1.073
2024-05-29,23,0,1.118
2024-05-30,0,0,0.389
2024-05-30,1,0,0.42
2024-05-30,2,0,0.406
2024-05-30,3,0,0.343
2024-05-30,4,0,0.452
2024-05-30,5,0.003,0.623
2024-05-30,6,0.262,0.122
2024-05-30,7,1.9,0.048
2024-05-30,8,2.803,0.035
2024-05-30,9,3.009,0.011
2024-05-30,10,1.196,0.035
2024-05-30,11,2.762,0
2024-05-30,12,4.439,0
2024-05-30,13,4.341,0.146
2024-05-30,14,2.655,0
2024-05-30,15,4.002,0
2024-05-30,16,3.254,1.038
2024-05-30,17,0.535,0.793
2024-05-30,18,0.537,0.181
2024-05-30,19,0,0.671
2024-05-30,20,0,3.973
2024-05-30,21,0,2.362
2024-05-30,22,0,2.121
2024-05-30,23,0,0.429
2024-06-01,0,0,0.588
2024-06-01,1,0,0.464
2024-06-01,2,0,0.361
2024-06-01,3,0,0.404
2024-06-01,4,0,0.435
2024-06-01,5,0,0.524
2024-06-01,6,0.08,0.402
2024-06-01,7,0.269,0.064
2024-06-01,8,0.465,0.699
2024-06-01,9,2.065,0.279
2024-06-01,10,4.776,0
2024-06-01,11,8.481,0
2024-06-01,12,8.203,0.006
2024-06-01,13,7.202,0.002
2024-06-01,14,5.826,0.002
2024-06-01,15,6.955,0
2024-06-01,16,4.269,0
2024-06-01,17,0.972,0.922
2024-06-01,18,0.951,0
2024-06-01,19,0.156,0.1
2024-06-01,20,0,0.412
2024-06-01,21,0,0.602
2024-06-01,22,0,0.526
2024-06-01,23,0,0.395
2024-06-02,0,0,0.46
2024-06-02,1,0,0.664
2024-06-02,2,0,0.415
2024-06-02,3,0,0.419
2024-06-02,4,0,0.374
2024-06-02,5,0,0.439
2024-06-02,6,0.282,0.109
2024-06-02,7,1.529,0.006
2024-06-02,8,4.032,0
2024-06-02,9,4.659,0
2024-06-02,10,5.425,0
2024-06-02,11,5.755,0.001
2024-06-02,12,2.784,0
2024-06-02,13,2.065,0
2024-06-02,14,1.1,0.024
2024-06-02,15,0.709,0.197
2024-06-02,16,0.49,0
2024-06-02,17,0.123,0.012
2024-06-02,18,0.069,0.098
2024-06-02,19,0,0.771
2024-06-02,20,0,1.477
2024-06-02,21,0,0.565
2024-06-02,22,0,0.754
2024-06-02,23,0,0.339
2024-06-03,0,0,4.513
2024-06-03,1,0,2.101
2024-06-03,2,0,1.837
2024-06-03,3,0,1.834
2024-06-03,4,0,2.216
2024-06-03,5,0,1.02
2024-06-03,6,0.081,0.227
2024-06-03,7,0.195,0.271
2024-06-03,8,0.203,0.526
2024-06-03,9,1.382,0.176
2024-06-03,10,1.51,0
2024-06-03,11,0.906,1.242
2024-06-03,12,3.472,0.24
2024-06-03,13,5.922,0
2024-06-03,14,4.856,0
2024-06-03,15,7.497,0
2024-06-03,16,5.114,0
2024-06-03,17,1.835,0.018
2024-06-03,18,0.402,0.764
2024-06-03,19,0.001,0.437
2024-06-03,20,0,0.587
2024-06-03,21,0,1.16
2024-06-03,22,0,0.883
2024-06-03,23,0,0.39
2024-06-04,0,0,0.436
2024-06-04,1,0,0.676
2024-06-04,2,0,0.354
2024-06-04,3,0,0.424
2024-06-04,4,0,0.408
2024-06-04,5,0,0.555
2024-06-04,6,0.063,0.509
2024-06-04,7,0.332,0.186
2024-06-04,8,1.571,0.025
2024-06-04,9,3.292,0.1
2024-06-04,10,6.603,0
2024-06-04,11,3.569,0
2024-06-04,12,3.597,0
2024-06-04,13,4.179,0.232
2024-06-04,14,0.427,0.333
2024-06-04,15,7.396,0
2024-06-04,16,4.953,0.079
2024-06-04,17,2.148,0.064
2024-06-04,18,0.357,0.218
2024-06-04,19,0.002,1.371
2024-06-04,20,0,1.614
2024-06-04,21,0,2.956
2024-06-04,22,0,3.735
2024-06-04,23,0,1.846
2024-06-05,0,0,1.347
2024-06-05,1,0,1.086
2024-06-05,2,0,0.626
2024-06-05,3,0,0.581
2024-06-05,4,0,0.586
2024-06-05,5,0,1.002
2024-06-05,6,0.113,0.27
2024-06-05,7,0.737,0.384
2024-06-05,8,1.105,0.307
2024-06-05,9,6.529,0
2024-06-05,10,8.268,0
2024-06-05,11,9.619,0
2024-06-05,12,9.458,0
2024-06-05,13,9.589,0
2024-06-05,14,8.704,0
2024-06-05,15,7.225,0
2024-06-05,16,5.301,0
2024-06-05,17,1.93,0
2024-06-05,18,0.198,0.321
2024-06-05,19,0,1.26
2024-06-05,20,0,0.746
2024-06-05,21,0,1.277
2024-06-05,22,0,1.424
2024-06-05,23,0,1.409
2024-06-06,0,0,1.018
2024-06-06,1,0,0.719
2024-06-06,2,0,0.568
2024-06-06,3,0,0.566
2024-06-06,4,0,0.645
2024-06-06,5,0,0.74
2024-06-06,6,0,3.664
2024-06-06,7,0.307,2.196
2024-06-06,8,2.266,0.084
2024-06-06,9,5.886,0
2024-06-06,10,7.403,0
2024-06-06,11,5.123,0.092
2024-06-06,12,4.755,0
2024-06-06,13,7.983,0.002
2024-06-06,14,7.762,0
2024-06-06,15,4.327,0
2024-06-06,16,2.213,0
2024-06-06,17,2.099,0
2024-06-06,18,0.229,1.573
2024-06-06,19,0,2.544
2024-06-06,20,0,1.105
2024-06-06,21,0,1.111
2024-06-06,22,0,1.718
2024-06-06,23,0,3.381
2024-06-07,0,0,0.987
2024-06-07,1,0,0.89
2024-06-07,2,0,0.476
2024-06-07,3,0,0.736
2024-06-07,4,0,0.556
2024-06-07,5,0,0.649
2024-06-07,6,0.07,0.28
2024-06-07,7,0.605,1.125
2024-06-07,8,3.69,0.01
2024-06-07,9,6.006,0
2024-06-07,10,7.819,0
2024-06-07,11,8.613,0
2024-06-07,12,10.101,0
2024-06-07,13,9.794,0
2024-06-07,14,7.83,0
2024-06-07,15,8.071,0
2024-06-07,16,4.932,0.001
2024-06-07,17,1.384,0.176
2024-06-07,18,0.325,0.223
2024-06-07,19,0.006,0.174
2024-06-07,20,0,1.957
2024-06-07,21,0,2.946
2024-06-07,22,0,1.346
2024-06-07,23,0,0.543
2024-06-08,0,0,0.515
2024-06-08,1,0,0.764
2024-06-08,2,0,0.417
2024-06-08,3,0,0.611
2024-06-08,4,0,0.461
2024-06-08,5,0,0.57
2024-06-08,6,0.111,0.344
2024-06-08,7,1.953,0.005
2024-06-08,8,2.824,0.003
2024-06-08,9,2.718,0.39
2024-06-08,10,7.838,0
2024-06-08,11,9.632,0
2024-06-08,12,9.432,0
2024-06-08,13,10.021,0
2024-06-08,14,8.786,0
2024-06-08,15,8.977,0
2024-06-08,16,4.2,0.008
2024-06-08,17,1.226,0
2024-06-08,18,0.198,0.005
2024-06-08,19,0.069,0.896
2024-06-08,20,0,1.947
2024-06-08,21,0,1.999
2024-06-08,22,0,0.528
2024-06-08,23,0,0.597
2024-06-09,0,0,0.71
2024-06-09,1,0,0.454
2024-06-09,2,0,0.502
2024-06-09,3,0,0.434
2024-06-09,4,0,0.741
2024-06-09,5,0,0.288
2024-06-09,6,0.577,0.01
2024-06-09,7,2.092,0
2024-06-09,8,3.398,0
2024-06-09,9,5.599,0.001
2024-06-09,10,7.771,0.001
2024-06-09,11,6.924,0.002
2024-06-09,12,5.851,0
2024-06-09,13,4.901,0
2024-06-09,14,2.84,0
2024-06-09,15,1.102,0.514
2024-06-09,16,0.154,1.625
2024-06-09,17,0.162,0.885
2024-06-09,18,0.346,0.405
2024-06-09,19,0.226,1.379
2024-06-09,20,0,3.044
2024-06-09,21,0,2.592
2024-06-09,22,0,3.187
2024-06-09,23,0,0.481
2024-06-10,0,0,0.775
2024-06-10,1,0,0.367
2024-06-10,2,0,0.506
2024-06-10,3,0,0.474
2024-06-10,4,0,0.413
2024-06-10,5,0,0.514
2024-06-10,6,0.235,0.274
2024-06-10,7,0.932,0.808
2024-06-10,8,2.18,0.002
2024-06-10,9,3.075,0.236
2024-06-10,10,8.633,0
2024-06-10,11,7.798,0
2024-06-10,12,2.531,0.534
2024-06-10,13,10.133,0
2024-06-10,14,9.41,0
2024-06-10,15,8.001,0
2024-06-10,16,5.476,0
2024-06-10,17,0.826,1.517
2024-06-10,18,0.543,1.476
2024-06-10,19,0,1.842
2024-06-10,20,0,0.932
2024-06-10,21,0,1.129
2024-06-10,22,0,1.05
2024-06-10,23,0,1.22
2024-06-11,0,0,0.454
2024-06-11,1,0,0.769
2024-06-11,2,0,0.546
2024-06-11,3,0,0.479
2024-06-11,4,0,1.868
2024-06-11,5,0,0.97
2024-06-11,6,0.251,0.339
2024-06-11,7,1.776,0.004
2024-06-11,8,3.699,0
2024-06-11,9,2.462,0.054
2024-06-11,10,4.227,0.001
2024-06-11,11,9.289,0
2024-06-11,12,10.1,0
2024-06-11,13,9.813,0
2024-06-11,14,9.204,0
2024-06-11,15,8.072,0
2024-06-11,16,4.774,0
2024-06-11,17,1.969,0
2024-06-11,18,0.439,0.123
2024-06-11,19,0.014,0.197
2024-06-11,20,0,0.555
2024-06-11,21,0,0.888
2024-06-11,22,0,0.675
2024-06-11,23,0,0.621
2024-06-12,0,0,0.452
2024-06-12,1,0,0.661
2024-06-12,2,0,0.441
2024-06-12,3,0,0.473
2024-06-12,4,0,0.4
2024-06-12,5,0,0.533
2024-06-12,6,0.138,0.4
2024-06-12,7,0.21,1.776
2024-06-12,8,4.024,0.042
2024-06-12,9,7.181,0
2024-06-12,10,5.023,0.342
2024-06-12,11,8.007,0
2024-06-12,12,7.785,0
2024-06-12,13,6.865,0
2024-06-12,14,9.596,0
2024-06-12,15,8.259,0
2024-06-12,16,5.339,0
2024-06-12,17,2.06,0.015
2024-06-12,18,0.136,1.074
2024-06-12,19,0.013,0.179
2024-06-12,20,0,0.932
2024-06-12,21,0,1.198
2024-06-12,22,0,0.776
2024-06-12,23,0,0.456
2024-06-13,0,0,0.497
2024-06-13,1,0,0.423
2024-06-13,2,0,0.417
2024-06-13,3,0,0.743
2024-06-13,4,0,0.432
2024-06-13,5,0,0.458
2024-06-13,6,0.119,0.199
2024-06-13,7,1.872,0.004
2024-06-13,8,4.212,0
2024-06-13,9,6.727,0
2024-06-13,10,8.263,0
2024-06-13,11,9.732,0
2024-06-13,12,9.415,0
2024-06-13,13,9.303,0
2024-06-13,14,7.339,0
2024-06-13,15,3.846,0
2024-06-13,16,3.133,0
2024-06-13,17,1.419,0.166
2024-06-13,18,0.386,0.606
2024-06-13,19,0.098,0.234
2024-06-13,20,0,1.439
2024-06-13,21,0,1.803
2024-06-13,22,0,0.691
2024-06-13,23,0,0.849
2024-06-14,0,0,0.399
2024-06-14,1,0,0.477
2024-06-14,2,0,0.49
2024-06-14,3,0,0.697
2024-06-14,4,0,0.472
2024-06-14,5,0.001,1.063
2024-06-14,6,0.262,0.29
2024-06-14,7,1.003,0.225
2024-06-14,8,4.164,0.017
2024-06-14,9,6.119,0
2024-06-14,10,2.901,0.316
2024-06-14,11,7.636,0
2024-06-14,12,10.517,0
2024-06-14,13,9.563,0
2024-06-14,14,7.543,0
2024-06-14,15,4.638,0
2024-06-14,16,3.221,0.019
2024-06-14,17,2.544,0
2024-06-14,18,0.651,0.299
2024-06-14,19,0.005,0.266
2024-06-14,20,0,0.591
2024-06-14,21,0,1.01
2024-06-14,22,0,0.535
2024-06-14,23,0,0.593
2024-06-15,0,0,0.486
2024-06-15,1,0,0.67
2024-06-15,2,0,0.426
2024-06-15,3,0,0.476
2024-06-15,4,0,0.429
2024-06-15,5,0,0.765
2024-06-15,6,0.011,1.24
2024-06-15,7,0.132,0.337
2024-06-15,8,0.034,0.165
2024-06-15,9,0.252,0.441
2024-06-15,10,2.165,0.016
2024-06-15,11,3.756,0
2024-06-15,12,2.837,0.241
2024-06-15,13,0.264,1.053
2024-06-15,14,0.274,1.341
2024-06-15,15,2.086,0
2024-06-15,16,0.388,2.618
2024-06-15,17,1.571,1.705
2024-06-15,18,0.124,1.067
2024-06-15,19,0.023,0.253
2024-06-15,20,0,0.851
2024-06-15,21,0,2.532
2024-06-15,22,0,1.714
2024-06-15,23,0,0.46
2024-06-16,0,0,0.455
2024-06-16,1,0,0.729
2024-06-16,2,0,0.471
2024-06-16,3,0,0.388
2024-06-16,4,0,0.502
2024-06-16,5,0,1.5
2024-06-16,6,0.061,0.898
2024-06-16,7,0.355,0.052
2024-06-16,8,1.024,0.114
2024-06-16,9,2.294,0.108
2024-06-16,10,2.242,0.109
2024-06-16,11,3.13,0.017
2024-06-16,12,0.197,2.587
2024-06-16,13,2.013,0
2024-06-16,14,4.393,0.066
2024-06-16,15,2.652,0.203
2024-06-16,16,2.631,0.017
2024-06-16,17,1.692,0.09
2024-06-16,18,0.625,0.631
2024-06-16,19,0.431,0.236
2024-06-16,20,0,0.85
2024-06-16,21,0,1.018
2024-06-16,22,0,0.58
2024-06-16,23,0,0.464
2024-06-17,0,0,0.828
2024-06-17,1,0,0.42
2024-06-17,2,0,0.367
2024-06-17,3,0,0.434
2024-06-17,4,0,0.402
2024-06-17,5,0,0.5
2024-06-17,6,0.058,0.428
2024-06-17,7,0.378,0.512
2024-06-17,8,1.171,0.229
2024-06-17,9,3.192,0
2024-06-17,10,3.74,0
2024-06-17,11,7.264,0
2024-06-17,12,7.603,0
2024-06-17,13,1.053,0.822
2024-06-17,14,0.527,0.013
2024-06-17,15,1.175,0.011
2024-06-17,16,4.205,0
2024-06-17,17,1.971,0.562
2024-06-17,18,0.216,0.423
2024-06-17,19,0.164,0.34
2024-06-17,20,0,1.185
2024-06-17,21,0,0.547
2024-06-17,22,0,0.594
2024-06-17,23,0,0.419
2024-06-18,0,0,1.852
2024-06-18,1,0,0.405
2024-06-18,2,0,0.426
2024-06-18,3,0,0.398
2024-06-18,4,0,0.447
2024-06-18,5,0.005,0.316
2024-06-18,6,0.118,0.43
2024-06-18,7,0.974,0.238
2024-06-18,8,3.667,0.032
2024-06-18,9,6.787,0
2024-06-18,10,5.647,0
2024-06-18,11,8.346,0
2024-06-18,12,7.723,0
2024-06-18,13,4.881,0
2024-06-18,14,7.214,0
2024-06-18,15,5.227,0
2024-06-18,16,2.602,0
2024-06-18,17,1.424,0
2024-06-18,18,0.821,0.003
2024-06-18,19,0.082,0.394
2024-06-18,20,0.004,1.086
2024-06-18,21,0,0.888
2024-06-18,22,0,0.549
2024-06-18,23,0,0.4
2024-06-19,0,0,0.473
2024-06-19,1,0,0.403
2024-06-19,2,0,0.402
2024-06-19,3,0,0.416
2024-06-19,4,0,0.702
2024-06-19,5,0.001,0.487
2024-06-19,6,0.163,0.113
2024-06-19,7,1.579,0.005
2024-06-19,8,4.855,0
2024-06-19,9,7.12,0
2024-06-19,10,8.376,0
2024-06-19,11,8.808,0
2024-06-19,12,8.814,0
2024-06-19,13,9.643,0
2024-06-19,14,9.43,0
2024-06-19,15,7.8,0
2024-06-19,16,5.651,0
2024-06-19,17,0.915,1.517
2024-06-19,18,0.625,0.087
2024-06-19,19,0.071,0.518
2024-06-19,20,0,1.65
2024-06-19,21,0,0.593
2024-06-19,22,0,2.568
2024-06-19,23,0,1.079
2024-06-20,0,0,0.653
2024-06-20,1,0,0.599
2024-06-20,2,0,0.503
2024-06-20,3,0,0.467
2024-06-20,4,0,0.92
2024-06-20,5,0,0.702
2024-06-20,6,0.163,0.108
2024-06-20,7,1.333,0.198
2024-06-20,8,4.225,0.017
2024-06-20,9,5.801,0
2024-06-20,10,8.355,0
2024-06-20,11,9.275,0
2024-06-20,12,10.134,0
2024-06-20,13,9.935,0
2024-06-20,14,9.286,0
2024-06-20,15,7.434,0
2024-06-20,16,5.509,0
2024-06-20,17,1.925,0.008
2024-06-20,18,0.483,0.001
2024-06-20,19,0,0.32
2024-06-20,20,0,1.815
2024-06-20,21,0,2.788
2024-06-20,22,0,1.358
2024-06-20,23,0,2.513
2024-06-21,0,0,0.956
2024-06-21,1,0,0.83
2024-06-21,2,0,0.798
2024-06-21,3,0,0.645
2024-06-21,4,0,0.541
2024-06-21,5,0,0.581
2024-06-21,6,0.018,0.331
2024-06-21,7,1.253,0.365
2024-06-21,8,2.797,0.14
2024-06-21,9,6.054,0
2024-06-21,10,7.783,0
2024-06-21,11,9.438,0
2024-06-21,12,8.565,0
2024-06-21,13,9.893,0
2024-06-21,14,9.178,0
2024-06-21,15,5.607,0
2024-06-21,16,4.469,0
2024-06-21,17,1.414,0.272
2024-06-21,18,0.36,0.088
2024-06-21,19,0,0.543
2024-06-21,20,0,0.832
2024-06-21,21,0,1.298
2024-06-21,22,0,0.574
2024-06-21,23,0,1.463
2024-06-22,0,0,0.522
2024-06-22,1,0,0.917
2024-06-22,2,0,0.777
2024-06-22,3,0,0.843
2024-06-22,4,0,0.738
2024-06-22,5,0,0.883
2024-06-22,6,0.201,0.123
2024-06-22,7,1.069,0.012
2024-06-22,8,2.615,0
2024-06-22,9,2.554,0.013
2024-06-22,10,0.601,0.69
2024-06-22,11,3.217,0.182
2024-06-22,12,9.063,0.001
2024-06-22,13,6.892,0
2024-06-22,14,1.578,0
2024-06-22,15,2.328,0
2024-06-22,16,2.087,0.127
2024-06-22,17,0.615,0.434
2024-06-22,18,0.013,2.031
2024-06-22,19,0,3.28
2024-06-22,20,0,1.871
2024-06-22,21,0,3.019
2024-06-22,22,0,0.702
2024-06-22,23,0,0.704
2024-06-23,0,0,0.434
2024-06-23,1,0,0.404
2024-06-23,2,0,0.916
2024-06-23,3,0,0.871
2024-06-23,4,0,0.682
2024-06-23,5,0,1.094
2024-06-23,6,0.135,0.199
2024-06-23,7,2.023,0
2024-06-23,8,4.314,0
2024-06-23,9,4.651,0.007
2024-06-23,10,3.107,0
2024-06-23,11,1.35,0.58
2024-06-23,12,3.707,0
2024-06-23,13,1.825,0.632
2024-06-23,14,6.988,0
2024-06-23,15,9.315,0
2024-06-23,16,4.919,0
2024-06-23,17,2.011,0.029
2024-06-23,18,0.143,1.814
2024-06-23,19,0.007,0.293
2024-06-23,20,0,0.483
2024-06-23,21,0,2.541
2024-06-23,22,0,4.614
2024-06-23,23,0,1.182
2024-06-24,0,0,0.428
2024-06-24,1,0,0.783
2024-06-24,2,0,0.444
2024-06-24,3,0,0.441
2024-06-24,4,0,0.884
2024-06-24,5,0.002,0.602
2024-06-24,6,0.372,0.044
2024-06-24,7,0.704,0.396
2024-06-24,8,1.866,1.527
2024-06-24,9,6.79,0
2024-06-24,10,8.535,0
2024-06-24,11,8.669,0
2024-06-24,12,9.474,0
2024-06-24,13,10.065,0
2024-06-24,14,8.823,0
2024-06-24,15,6.746,0
2024-06-24,16,5.188,0
2024-06-24,17,1.172,1.083
2024-06-24,18,0.117,0.433
2024-06-24,19,0,0.696
2024-06-24,20,0,1.301
2024-06-24,21,0,0.701
2024-06-24,22,0,0.927
2024-06-24,23,0,0.671
2024-06-25,0,0,0.539
2024-06-25,1,0,0.518
2024-06-25,2,0,0.464
2024-06-25,3,0,0.526
2024-06-25,4,0,0.557
2024-06-25,5,0,0.602
2024-06-25,6,0.079,0.494
2024-06-25,7,1.232,0.483
2024-06-25,8,4.079,0
2024-06-25,9,6.209,0
2024-06-25,10,7.85,0
2024-06-25,11,9.267,0
2024-06-25,12,7.486,0
2024-06-25,13,8.418,0
2024-06-25,14,7.352,0
2024-06-25,15,3.942,0.082
2024-06-25,16,4.707,0.002
2024-06-25,17,1.579,0.014
2024-06-25,18,0.299,0.73
2024-06-25,19,0.051,0.157
2024-06-25,20,0,0.488
2024-06-25,21,0,1.541
2024-06-25,22,0,1.368
2024-06-25,23,0,1.306
2024-06-26,0,0,0.503
2024-06-26,1,0,0.599
2024-06-26,2,0,0.55
2024-06-26,3,0,0.742
2024-06-26,4,0,0.518
2024-06-26,5,0,0.697
2024-06-26,6,0.165,0.412
2024-06-26,7,1.877,0.002
2024-06-26,8,4.107,0
2024-06-26,9,4.666,0
2024-06-26,10,3.419,0
2024-06-26,11,0.245,0.237
2024-06-26,12,0.043,0.625
2024-06-26,13,0,0.956
2024-06-26,14,0.983,0.145
2024-06-26,15,6.504,0
2024-06-26,16,4.683,0
2024-06-26,17,0.423,1.77
2024-06-26,18,0.364,0.162
2024-06-26,19,0.073,0.786
2024-06-26,20,0,0.421
2024-06-26,21,0,0.93
2024-06-26,22,0,0.641
2024-06-26,23,0,0.549
2024-06-27,0,0,0.514
2024-06-27,1,0,0.497
2024-06-27,2,0,0.456
2024-06-27,3,0,0.686
2024-06-27,4,0,0.48
2024-06-27,5,0.004,0.478
2024-06-27,6,0.107,0.188
2024-06-27,7,0.097,0.719
2024-06-27,8,1.144,0.533
2024-06-27,9,2.366,0.006
2024-06-27,10,1.788,0.151
2024-06-27,11,5.686,0
2024-06-27,12,5.637,0
2024-06-27,13,3.814,0.003
2024-06-27,14,8.133,0
2024-06-27,15,4.041,0
2024-06-27,16,4.718,0.129
2024-06-27,17,1.999,0.001
2024-06-27,18,0.157,0.29
2024-06-27,19,0,1.046
2024-06-27,20,0,1.811
2024-06-27,21,0,2.765
2024-06-27,22,0,1.448
2024-06-27,23,0,1.68
2024-06-28,0,0,1.558
2024-06-28,1,0,1.756
2024-06-28,2,0,1.614
2024-06-28,3,0,1.521
2024-06-28,4,0,1.479
2024-06-28,5,0,1.978
2024-06-28,6,0,1.083
2024-06-28,7,0.133,0.427
2024-06-28,8,1.352,0.316
2024-06-28,9,2.246,0.547
2024-06-28,10,7.347,0
2024-06-28,11,6.15,0.178
2024-06-28,12,4.174,0.085
2024-06-28,13,6.139,0.09
2024-06-28,14,7.223,0
2024-06-28,15,7.73,0
2024-06-28,16,3.395,0.195
2024-06-28,17,2.083,0.374
2024-06-28,18,0.201,2.276
2024-06-28,19,0,5.153
2024-06-28,20,0,3.389
2024-06-28,21,0,1.28
2024-06-28,22,0,3.44
2024-06-28,23,0,2.986
2024-06-29,0,0,1
2024-06-29,1,0,0.691
2024-06-29,2,0,0.642
2024-06-29,3,0,0.547
2024-06-29,4,0,0.794
2024-06-29,5,0.03,0.488
2024-06-29,6,0.255,0.103
2024-06-29,7,0.937,0.005
2024-06-29,8,2.452,0.01
2024-06-29,9,4.356,0
2024-06-29,10,4.989,0
2024-06-29,11,6.517,0.008
2024-06-29,12,7.292,0.018
2024-06-29,13,10.019,0
2024-06-29,14,9.373,0
2024-06-29,15,6.627,0
2024-06-29,16,2.198,0
2024-06-29,17,1.43,0
2024-06-29,18,0.909,0.16
2024-06-29,19,0.264,0.079
2024-06-29,20,0,0.433
2024-06-29,21,0,2.83
2024-06-29,22,0,1.3
2024-06-29,23,0,0.439
2024-06-30,0,0,1.244
2024-06-30,1,0,0.686
2024-06-30,2,0,0.604
2024-06-30,3,0,0.953
2024-06-30,4,0,0.673
2024-06-30,5,0,0.638
2024-06-30,6,0,0.957
2024-06-30,7,0.043,0.347
2024-06-30,8,0.368,0.184
2024-06-30,9,1.796,0
2024-06-30,10,3.26,0
2024-06-30,11,1.238,0.156
2024-06-30,12,1.927,0
2024-06-30,13,6.29,0.494
2024-06-30,14,1.201,0.064
2024-06-30,15,1.344,0
2024-06-30,16,0.101,0.353
2024-06-30,17,2.02,0
2024-06-30,18,0.842,0.001
2024-06-30,19,0.451,0.013
2024-06-30,20,0,0.383
2024-06-30,21,0,0.751
2024-06-30,22,0,0.534
2024-06-30,23,0,0.508
2024-07-01,0,0,0.464
2024-07-01,1,0,0.927
2024-07-01,2,0,0.74
2024-07-01,3,0,0.784
2024-07-01,4,0,0.646
2024-07-01,5,0,0.569
2024-07-01,6,0.016,0.174
2024-07-01,7,0.256,0.397
2024-07-01,8,2.88,0
2024-07-01,9,7.357,0
2024-07-01,10,7.121,0.045
2024-07-01,11,2.667,0.285
2024-07-01,12,8.605,0
2024-07-01,13,4.084,0
2024-07-01,14,3.749,0
2024-07-01,15,3.537,0.039
2024-07-01,16,2.553,0
2024-07-01,17,0.983,0.084
2024-07-01,18,0.02,0.24
2024-07-01,19,0.013,0.576
2024-07-01,20,0,0.56
2024-07-01,21,0,0.643
2024-07-01,22,0,0.464
2024-07-01,23,0,0.456
2024-07-02,0,0,0.392
2024-07-02,1,0,0.481
2024-07-02,2,0,0.698
2024-07-02,3,0,0.383
2024-07-02,4,0,0.472
2024-07-02,5,0,0.359
2024-07-02,6,0.094,0.221
2024-07-02,7,1.128,0
2024-07-02,8,1.009,0
2024-07-02,9,1.877,0.151
2024-07-02,10,2.829,0
2024-07-02,11,6.399,0
2024-07-02,12,6.862,0
2024-07-02,13,6.128,0
2024-07-02,14,5.539,0
2024-07-02,15,5.013,0
2024-07-02,16,2.773,0.06
2024-07-02,17,1.227,0
2024-07-02,18,0.502,0.025
2024-07-02,19,0.149,0.06
2024-07-02,20,0,0.472
2024-07-02,21,0,0.555
2024-07-02,22,0,0.451
2024-07-02,23,0,0.406
2024-07-03,0,0,0.483
2024-07-03,1,0,0.435
2024-07-03,2,0,0.749
2024-07-03,3,0,0.404
2024-07-03,4,0,0.493
2024-07-03,5,0,0.285
2024-07-03,6,0.095,0.298
2024-07-03,7,1.82,0.001
2024-07-03,8,4.32,0
2024-07-03,9,6.676,0
2024-07-03,10,7.795,0
2024-07-03,11,8.167,0
2024-07-03,12,7.759,0
2024-07-03,13,6.952,0
2024-07-03,14,7.81,0
2024-07-03,15,7.717,0
2024-07-03,16,5.184,0
2024-07-03,17,1.544,0.012
2024-07-03,18,0.54,0.241
2024-07-03,19,0.028,0.228
2024-07-03,20,0,0.564
2024-07-03,21,0,1.723
2024-07-03,22,0,2.868
2024-07-03,23,0,0.609
2024-07-04,0,0,0.513
2024-07-04,1,0,0.385
2024-07-04,2,0,0.73
2024-07-04,3,0,0.448
2024-07-04,4,0,0.402
2024-07-04,5,0,0.59
2024-07-04,6,0.081,0.139
2024-07-04,7,1.446,0.04
2024-07-04,8,4.178,0
2024-07-04,9,6.146,0
2024-07-04,10,7.383,0
2024-07-04,11,7.788,0
2024-07-04,12,8.308,0
2024-07-04,13,9.232,0
2024-07-04,14,7.885,0.016
2024-07-04,15,5.868,0.04
2024-07-04,16,3.284,0.096
2024-07-04,17,1.085,0.278
2024-07-04,18,0.421,0.172
2024-07-04,19,0.031,0.234
2024-07-04,20,0,0.997
2024-07-04,21,0,4.618
2024-07-04,22,0,2.547
2024-07-04,23,0,1.158
2024-07-05,0,0,0.948
2024-07-05,1,0,0.71
2024-07-05,2,0,0.747
2024-07-05,3,0,0.66
2024-07-05,4,0,0.99
2024-07-05,5,0,0.892
2024-07-05,6,0.007,0.456
2024-07-05,7,1.407,0.18
2024-07-05,8,4.253,0
2024-07-05,9,6.149,0
2024-07-05,10,6.607,0
2024-07-05,11,7.871,0
2024-07-05,12,8.552,0
2024-07-05,13,7.481,0
2024-07-05,14,7.569,0
2024-07-05,15,4.174,0
2024-07-05,16,4.019,0
2024-07-05,17,1.656,0.116
2024-07-05,18,0.238,0.494
2024-07-05,19,0.004,1.149
2024-07-05,20,0,1.088
2024-07-05,21,0,1.584
2024-07-05,22,0,1.652
2024-07-05,23,0,1.171
2024-07-06,0,0,1.053
2024-07-06,1,0,0.806
2024-07-06,2,0,0.773
2024-07-06,3,0,0.558
2024-07-06,4,0,0.865
2024-07-06,5,0,0.931
2024-07-06,6,0.079,0.428
2024-07-06,7,1.477,0.25
2024-07-06,8,3.301,0.002
2024-07-06,9,5.073,0
2024-07-06,10,6.541,0
2024-07-06,11,7.741,0
